,ID,Reached.on.Time_Y.N
2918,4797,0.43
2919,9137,0.42
2920,8062,0.37
2921,10968,0.64
2922,4037,0.58
2923,4243,0.53
2924,6892,0.39
2925,2120,0.97
2926,7335,0.5
2927,2630,0.79
2928,3435,0.44
2929,3469,0.46
2930,4994,0.42
2931,10756,0.53
2932,10505,0.53
2933,616,0.93
2934,6756,0.44
2935,2072,0.99
2936,2200,0.93
2937,3300,0.4
2938,10479,0.66
2939,6191,0.52
2940,5312,0.41
2941,10385,0.51
2942,5031,0.29
2943,10490,0.46
2944,7481,0.43
2945,8213,0.39
2946,9465,0.39
2947,9658,0.44
2948,6421,0.23
2949,892,0.97
2950,9226,0.5
2951,8764,0.24
2952,504,1.0
2953,3918,0.35
2954,279,0.97
2955,10843,0.43
2956,6281,0.27
2957,8987,0.58
2958,5988,0.54
2959,8732,0.36
2960,9030,0.28
2961,4387,0.42
2962,5873,0.54
2963,4831,0.44
2964,10210,0.56
2965,3655,0.38
2966,10862,0.41
2967,1688,0.99
2968,9214,0.53
2969,5240,0.62
2970,2885,0.85
2971,4505,0.41
2972,5507,0.57
2973,4796,0.3
2974,4531,0.45
2975,10193,0.61
2976,1052,0.99
2977,5585,0.59
2978,968,0.96
2979,9005,0.48
2980,10789,0.66
2981,10967,0.44
2982,5039,0.38
2983,3913,0.42
2984,5570,0.44
2985,10042,0.52
2986,8611,0.49
2987,2756,0.97
2988,1677,0.64
2989,9232,0.43
2990,1525,0.97
2991,7535,0.59
2992,9839,0.63
2993,9700,0.61
2994,10069,0.56
2995,1620,0.72
2996,5573,0.44
2997,2466,0.99
2998,5866,0.5
2999,8600,0.71
3000,5260,0.77
3001,2642,0.99
3002,9659,0.46
3003,9024,0.29
3004,5175,0.4
3005,292,0.99
3006,4679,0.59
3007,10232,0.55
3008,6954,0.19
3009,1086,0.98
3010,5350,0.39
3011,7382,0.25
3012,8437,0.44
3013,997,0.93
3014,5105,0.57
3015,4309,0.35
3016,2365,0.71
3017,9131,0.44
3018,6506,0.55
3019,7674,0.61
3020,894,0.99
3021,8986,0.39
3022,9682,0.52
3023,8756,0.31
3024,2686,0.98
3025,4820,0.42
3026,79,0.94
3027,1886,0.96
3028,3881,0.46
3029,7729,0.59
3030,6822,0.45
3031,9486,0.13
3032,2945,0.99
3033,1598,0.91
3034,6322,0.39
3035,884,0.8
3036,6363,0.53
3037,7116,0.41
3038,2139,0.98
3039,6720,0.38
3040,8309,0.53
3041,1112,0.96
3042,5928,0.51
3043,635,0.88
3044,6093,0.41
3045,7938,0.56
3046,165,0.98
3047,7430,0.19
3048,3519,0.22
3049,1048,0.98
3050,1623,0.92
3051,2342,0.99
3052,6907,0.45
3053,595,0.93
3054,7223,0.53
3055,655,0.66
3056,2228,0.91
3057,10793,0.45
3058,9437,0.49
3059,10348,0.62
3060,6336,0.44
3061,5955,0.56
3062,4200,0.33
3063,10061,0.51
3064,3837,0.38
3065,7431,0.68
3066,6574,0.49
3067,5491,0.57
3068,7327,0.67
3069,7732,0.7
3070,3996,0.21
3071,1073,0.8
3072,6650,0.21
3073,1428,0.75
3074,3949,0.53
3075,3588,0.5
3076,7967,0.62
3077,3312,0.38
3078,8133,0.28
3079,2343,0.96
3080,10129,0.37
3081,9862,0.51
3082,310,0.94
3083,9172,0.53
3084,2909,1.0
3085,6415,0.29
3086,5145,0.43
3087,10560,0.51
3088,8807,0.45
3089,9789,0.3
3090,7276,0.42
3091,8670,0.42
3092,10672,0.57
3093,9823,0.5
3094,7970,0.5
3095,6455,0.43
3096,4536,0.33
3097,6414,0.58
3098,8138,0.37
3099,3028,0.86
3100,6053,0.49
3101,5930,0.47
3102,7917,0.52
3103,4548,0.2
3104,7351,0.71
3105,10876,0.41
3106,3550,0.46
3107,5113,0.45
3108,2353,0.89
3109,2265,0.95
3110,10535,0.55
3111,8316,0.5
3112,10047,0.4
3113,2285,0.85
3114,3832,0.69
3115,4184,0.61
3116,10203,0.63
3117,603,0.99
3118,9069,0.33
3119,2747,0.95
3120,10377,0.59
3121,1234,0.58
3122,5400,0.47
3123,5513,0.44
3124,9832,0.52
3125,10676,0.48
3126,6526,0.71
3127,3353,0.41
3128,201,0.75
3129,5701,0.54
3130,7918,0.62
3131,7102,0.49
3132,1543,0.97
3133,3906,0.37
3134,9620,0.44
3135,8953,0.35
3136,7877,0.44
3137,3843,0.39
3138,10121,0.45
3139,8375,0.42
3140,1170,0.95
3141,5256,0.58
3142,7046,0.37
3143,2185,0.95
3144,10114,0.52
3145,7924,0.66
3146,6748,0.44
3147,7398,0.59
3148,10303,0.39
3149,3741,0.39
3150,849,0.94
3151,3313,0.28
3152,2719,0.99
3153,10548,0.33
3154,7862,0.61
3155,7567,0.41
3156,2725,0.75
3157,6395,0.44
3158,2498,0.54
3159,1897,0.97
3160,9169,0.47
3161,2070,0.92
3162,4630,0.43
3163,3651,0.58
3164,10005,0.41
3165,2250,0.98
3166,7440,0.45
3167,3048,0.97
3168,2125,0.96
3169,2354,0.96
3170,8160,0.28
3171,10903,0.53
3172,4324,0.75
3173,9161,0.56
3174,5414,0.52
3175,5748,0.5
3176,5425,0.36
3177,8389,0.35
3178,850,0.92
3179,4705,0.25
3180,4416,0.32
3181,3786,0.4
3182,10575,0.35
3183,2661,0.67
3184,1506,0.95
3185,9142,0.46
3186,3413,0.41
3187,7596,0.55
3188,8601,0.36
3189,4053,0.6
3190,431,0.96
3191,3452,0.41
3192,6838,0.5
3193,1204,0.89
3194,1387,0.94
3195,8667,0.47
3196,3594,0.55
3197,5881,0.28
3198,8777,0.43
3199,638,0.94
3200,8432,0.67
3201,6445,0.47
3202,1124,0.96
3203,6732,0.45
3204,10242,0.63
3205,3689,0.4
3206,7461,0.53
3207,10342,0.51
3208,8910,0.45
3209,1832,0.95
3210,585,0.96
3211,658,0.63
3212,558,0.93
3213,9016,0.46
3214,2540,0.93
3215,6655,0.62
3216,9418,0.47
3217,10751,0.61
3218,2432,0.96
3219,3828,0.64
3220,3081,0.94
3221,6944,0.37
3222,10224,0.48
3223,8452,0.4
3224,10923,0.54
3225,1433,0.92
3226,3798,0.59
3227,8175,0.43
3228,7194,0.46
3229,4510,0.63
3230,8885,0.28
3231,1228,0.99
3232,1647,0.92
3233,352,0.93
3234,966,0.96
3235,17,0.74
3236,2155,0.91
3237,841,0.76
3238,9601,0.58
3239,5886,0.41
3240,287,0.97
3241,5277,0.44
3242,1808,0.94
3243,1510,0.99
3244,3506,0.36
3245,5483,0.6
3246,5858,0.5
3247,7505,0.3
3248,6161,0.47
3249,2123,0.98
3250,4798,0.43
3251,1375,0.92
3252,4369,0.31
3253,2117,0.97
3254,1005,0.97
3255,3422,0.49
3256,3182,0.12
3257,2764,0.9
3258,5002,0.5
3259,8216,0.38
3260,410,0.6
3261,8367,0.42
3262,2269,0.73
3263,4052,0.41
3264,1270,0.99
3265,53,0.98
3266,1993,0.78
3267,10140,0.57
3268,5813,0.52
3269,9709,0.35
3270,3455,0.57
3271,6420,0.59
3272,9381,0.43
3273,9057,0.37
3274,3210,0.49
3275,10909,0.31
3276,7882,0.5
3277,3322,0.62
3278,2023,0.94
3279,1789,0.98
3280,7449,0.44
3281,3671,0.41
3282,7579,0.5
3283,2560,0.9
3284,946,1.0
3285,10045,0.47
3286,7495,0.57
3287,1572,0.88
3288,8012,0.6
3289,9489,0.61
3290,8185,0.42
3291,8642,0.41
3292,6950,0.18
3293,7673,0.44
3294,7844,0.4
3295,10570,0.38
3296,10737,0.3
3297,2513,1.0
3298,8381,0.52
3299,4110,0.6
3300,6121,0.45
3301,4357,0.5
3302,9153,0.28
3303,5582,0.53
3304,3504,0.49
3305,4475,0.31
3306,4402,0.52
3307,8320,0.61
3308,6768,0.31
3309,4009,0.38
3310,6007,0.33
3311,10794,0.74
3312,1462,1.0
3313,4962,0.38
3314,7188,0.41
3315,6243,0.29
3316,1635,0.63
3317,9607,0.54
3318,8886,0.37
3319,6404,0.55
3320,7785,0.51
3321,6593,0.67
3322,929,0.97
3323,200,0.64
3324,3138,0.52
3325,4984,0.63
3326,2470,0.95
3327,8194,0.73
3328,6967,0.35
3329,1275,0.97
3330,8232,0.43
3331,6942,0.52
3332,3787,0.54
3333,1109,0.97
3334,7375,0.27
3335,8369,0.5
3336,3314,0.28
3337,4459,0.49
3338,6745,0.56
3339,9885,0.57
3340,6292,0.49
3341,9630,0.51
3342,493,0.97
3343,9558,0.64
3344,475,0.67
3345,7138,0.61
3346,4181,0.58
3347,4166,0.59
3348,6338,0.66
3349,513,0.64
3350,6997,0.5
3351,1416,0.94
3352,7142,0.47
3353,768,0.95
3354,4583,0.46
3355,4185,0.45
3356,3763,0.42
3357,2291,0.94
3358,143,0.94
3359,9047,0.54
3360,10336,0.41
3361,2825,0.97
3362,8358,0.52
3363,2099,1.0
3364,6412,0.59
3365,4659,0.36
3366,9458,0.66
3367,5237,0.62
3368,9619,0.45
3369,415,0.94
3370,2359,1.0
3371,6210,0.58
3372,2533,0.95
3373,6032,0.4
3374,4125,0.36
3375,1140,0.94
3376,5012,0.67
3377,7459,0.49
3378,10198,0.51
3379,1032,0.85
3380,7400,0.47
3381,3288,0.38
3382,2143,0.97
3383,4063,0.36
3384,6812,0.65
3385,6391,0.53
3386,8244,0.83
3387,2455,0.92
3388,5024,0.55
3389,9228,0.45
3390,8584,0.46
3391,1935,0.89
3392,1607,1.0
3393,6439,0.45
3394,1445,0.96
3395,2761,0.94
3396,10604,0.35
3397,5234,0.57
3398,3064,0.87
3399,9329,0.5
3400,3166,0.28
3401,2319,0.98
3402,3239,0.56
3403,6631,0.32
3404,1933,0.93
3405,7411,0.21
3406,2350,0.98
3407,5462,0.24
3408,6341,0.48
3409,7023,0.3
3410,4863,0.32
3411,1389,0.92
3412,1490,0.76
3413,1872,0.95
3414,6355,0.62
3415,1873,0.64
3416,8242,0.47
3417,1094,0.92
3418,10859,0.37
3419,5434,0.41
3420,7780,0.4
3421,9572,0.57
3422,4624,0.47
3423,6475,0.45
3424,9285,0.31
3425,4289,0.47
3426,10334,0.65
3427,3068,0.6
3428,795,0.87
3429,2218,0.94
3430,2891,0.92
3431,9340,0.42
3432,3267,0.47
3433,2232,0.98
3434,2217,1.0
3435,9698,0.24
3436,5487,0.48
3437,860,0.96
3438,560,0.93
3439,4577,0.5
3440,1236,0.98
3441,5878,0.52
3442,118,0.99
3443,10402,0.63
3444,7298,0.38
3445,5473,0.38
3446,3997,0.39
3447,8870,0.43
3448,4656,0.57
3449,1617,0.98
3450,10950,0.76
3451,7413,0.47
3452,1196,0.93
3453,7483,0.59
3454,742,0.9
3455,8983,0.38
3456,523,0.91
3457,4311,0.43
3458,10359,0.49
3459,7880,0.39
3460,318,0.95
3461,3233,0.54
3462,8991,0.28
3463,10243,0.63
3464,1093,0.94
3465,9051,0.41
3466,798,0.94
3467,10468,0.46
3468,5141,0.58
3469,10894,0.59
3470,5033,0.43
3471,1867,0.96
3472,10325,0.47
3473,1630,0.96
3474,8514,0.43
3475,9427,0.36
3476,5709,0.42
3477,9802,0.37
3478,3942,0.55
3479,7771,0.58
3480,5241,0.29
3481,3025,0.84
3482,8969,0.36
3483,8075,0.45
3484,8484,0.46
3485,7153,0.35
3486,5855,0.46
3487,7303,0.21
3488,7325,0.38
3489,569,0.99
3490,7597,0.28
3491,1430,0.62
3492,6913,0.48
3493,3356,0.47
3494,4366,0.56
3495,5977,0.58
3496,1355,0.96
3497,3212,0.56
3498,5925,0.54
3499,1901,0.96
3500,80,0.95
3501,9868,0.16
3502,2481,0.96
3503,5533,0.37
3504,4172,0.35
3505,3590,0.34
3506,8422,0.54
3507,3460,0.41
3508,3347,0.6
3509,711,0.92
3510,10304,0.28
3511,2813,0.98
3512,3306,0.36
3513,1740,0.98
3514,7757,0.42
3515,4019,0.53
3516,4943,0.61
3517,10094,0.55
3518,943,0.91
3519,2961,0.94
3520,1822,0.95
3521,1603,0.81
3522,1874,0.95
3523,5476,0.4
3524,508,0.72
3525,4085,0.55
3526,4119,0.33
3527,2757,0.91
3528,6068,0.74
3529,1333,0.87
3530,4374,0.59
3531,9722,0.38
3532,275,0.91
3533,7824,0.46
3534,4128,0.38
3535,6870,0.67
3536,4378,0.59
3537,10704,0.64
3538,7113,0.54
3539,637,0.96
3540,3511,0.25
3541,915,0.92
3542,7246,0.58
3543,9423,0.73
3544,7812,0.44
3545,8977,0.71
3546,6364,0.39
3547,4236,0.38
3548,9493,0.52
3549,6927,0.33
3550,2694,0.98
3551,409,0.96
3552,1987,0.91
3553,9790,0.39
3554,5291,0.42
3555,2230,0.94
3556,7577,0.41
3557,8286,0.68
3558,518,0.95
3559,10549,0.48
3560,10534,0.55
3561,5907,0.51
3562,6430,0.43
3563,780,0.99
3564,7121,0.65
3565,3440,0.43
3566,2628,0.98
3567,7819,0.3
3568,3091,0.98
3569,2201,0.84
3570,4964,0.44
3571,10423,0.55
3572,2532,0.99
3573,344,0.93
3574,5222,0.35
3575,1795,0.94
3576,3872,0.64
3577,4710,0.42
3578,9627,0.56
3579,7179,0.54
3580,337,0.97
3581,3839,0.45
3582,1180,0.98
3583,5626,0.48
3584,6276,0.6
3585,7604,0.53
3586,7042,0.38
3587,7315,0.35
3588,6922,0.51
3589,1049,0.98
3590,8400,0.57
3591,2333,0.97
3592,7218,0.6
3593,6498,0.37
3594,1158,0.98
3595,1804,0.95
3596,2209,0.95
3597,2366,0.65
3598,2590,0.97
3599,61,0.98
3600,6660,0.36
3601,7818,0.48
3602,3103,0.96
3603,3889,0.32
3604,4499,0.57
3605,8981,0.54
3606,3264,0.57
3607,7833,0.35
3608,9818,0.4
3609,9895,0.53
3610,5734,0.44
3611,7949,0.51
3612,8332,0.58
3613,2062,0.9
3614,7149,0.4
3615,7687,0.39
3616,3890,0.26
3617,7526,0.5
3618,8932,0.55
3619,9760,0.59
3620,4133,0.55
3621,3055,0.98
3622,9129,0.3
3623,4931,0.42
3624,767,0.93
3625,5846,0.32
3626,5976,0.36
3627,6979,0.54
3628,5909,0.43
3629,761,0.92
3630,1344,0.96
3631,9343,0.43
3632,3527,0.57
3633,9009,0.46
3634,4882,0.56
3635,2137,0.98
3636,4239,0.62
3637,1875,0.95
3638,6570,0.22
3639,3110,0.97
3640,9927,0.37
3641,4533,0.36
3642,876,0.98
3643,7847,0.45
3644,10112,0.45
3645,1283,1.0
3646,4770,0.4
3647,10799,0.48
3648,294,0.94
3649,4417,0.31
3650,1990,0.73
3651,4282,0.46
3652,10847,0.38
3653,2107,0.64
3654,9190,0.5
3655,3617,0.44
3656,7921,0.58
3657,6836,0.47
3658,2282,1.0
3659,10554,0.38
3660,8,0.98
3661,6204,0.62
3662,4441,0.3
3663,9487,0.34
3664,5464,0.4
3665,6491,0.4
3666,9278,0.44
3667,788,1.0
3668,10088,0.29
3669,7391,0.73
3670,10593,0.34
3671,3165,0.4
3672,2295,0.93
3673,2937,0.93
3674,6214,0.63
3675,3585,0.32
3676,8481,0.44
3677,5070,0.33
3678,4152,0.49
3679,10954,0.44
3680,2933,0.81
3681,10638,0.28
3682,4782,0.19
3683,6190,0.55
3684,8401,0.43
3685,6282,0.43
3686,5735,0.53
3687,6863,0.37
3688,8115,0.34
3689,1494,0.69
3690,3610,0.33
3691,832,0.93
3692,6575,0.33
3693,2713,0.95
3694,9089,0.64
3695,735,0.73
3696,7244,0.54
3697,6223,0.65
3698,1782,0.95
3699,4780,0.43
3700,2405,0.98
3701,10666,0.31
3702,9233,0.64
3703,5363,0.51
3704,6567,0.47
3705,7532,0.38
3706,855,0.96
3707,10927,0.67
3708,2566,0.96
3709,10856,0.24
3710,9696,0.38
3711,6005,0.36
3712,10016,0.34
3713,1381,0.52
3714,9861,0.29
3715,1728,0.93
3716,4267,0.51
3717,49,0.7
3718,492,0.96
3719,10651,0.36
3720,10978,0.37
3721,9463,0.54
3722,3146,0.34
3723,6730,0.39
3724,4894,0.6
3725,3191,0.64
3726,6839,0.63
3727,10116,0.4
3728,10610,0.34
3729,3756,0.22
3730,8465,0.53
3731,5172,0.18
3732,3943,0.41
3733,2078,0.86
3734,1798,0.57
3735,10677,0.49
3736,1615,0.51
3737,8548,0.3
3738,2993,0.97
3739,6896,0.48
3740,7426,0.71
3741,1113,0.95
3742,6303,0.41
3743,6571,0.52
3744,2541,0.97
3745,10747,0.37
3746,7739,0.48
3747,10616,0.35
3748,5261,0.68
3749,3855,0.46
3750,10788,0.77
3751,3007,0.92
3752,826,0.93
3753,2149,0.91
3754,5990,0.53
3755,3024,0.67
3756,9651,0.46
3757,4757,0.41
3758,7946,0.44
3759,1656,0.98
3760,2901,0.79
3761,9032,0.49
3762,6968,0.59
3763,4075,0.51
3764,4542,0.34
3765,4504,0.54
3766,2739,0.95
3767,8863,0.55
3768,319,0.96
3769,6528,0.41
3770,1556,0.99
3771,9039,0.33
3772,9749,0.68
3773,7571,0.54
3774,3268,0.56
3775,7939,0.52
3776,456,0.98
3777,1244,0.86
3778,2345,0.99
3779,2892,0.95
3780,2398,0.65
3781,6123,0.4
3782,2056,0.97
3783,6302,0.63
3784,8029,0.64
3785,384,0.99
3786,2040,0.97
3787,8388,0.42
3788,2310,0.88
3789,8913,0.67
3790,6513,0.5
3791,5599,0.35
3792,945,0.6
3793,8502,0.5
3794,8256,0.46
3795,1258,1.0
3796,9264,0.21
3797,4911,0.37
3798,9159,0.39
3799,2492,0.99
3800,4852,0.62
3801,8236,0.6
3802,8441,0.62
3803,7959,0.3
3804,42,0.84
3805,10512,0.69
3806,2525,0.78
3807,9194,0.3
3808,7051,0.23
3809,3691,0.32
3810,2386,0.98
3811,1648,0.95
3812,7204,0.56
3813,2830,0.98
3814,10818,0.52
3815,10134,0.34
3816,401,0.98
3817,4197,0.66
3818,3383,0.78
3819,5641,0.47
3820,4215,0.45
3821,10189,0.63
3822,7652,0.46
3823,490,0.74
3824,2932,1.0
3825,4005,0.36
3826,7316,0.32
3827,4060,0.49
3828,3190,0.31
3829,8799,0.51
3830,5501,0.38
3831,835,0.96
3832,2740,0.93
3833,9910,0.46
3834,218,0.97
3835,810,0.99
3836,9258,0.54
3837,737,0.78
3838,5419,0.49
3839,4451,0.61
3840,8865,0.37
3841,9200,0.43
3842,10390,0.44
3843,9466,0.39
3844,7779,0.35
3845,3826,0.63
3846,2126,0.96
3847,3000,0.96
3848,10635,0.42
3849,4329,0.48
3850,9947,0.62
3851,1487,0.97
3852,2762,0.99
3853,124,0.96
3854,8415,0.51
3855,5275,0.73
3856,8722,0.27
3857,8666,0.72
3858,9500,0.32
3859,9909,0.28
3860,7977,0.64
3861,2348,0.96
3862,4356,0.47
3863,6499,0.45
3864,4425,0.21
3865,6459,0.2
3866,353,0.96
3867,8966,0.27
3868,8447,0.39
3869,2086,0.91
3870,9015,0.63
3871,1374,0.95
3872,5053,0.43
3873,57,0.99
3874,10874,0.28
3875,6189,0.61
3876,5374,0.42
3877,7040,0.63
3878,8659,0.51
3879,2140,0.9
3880,4313,0.56
3881,4190,0.47
3882,7049,0.6
3883,8501,0.52
3884,743,0.95
3885,2526,0.98
3886,738,0.69
3887,2640,0.95
3888,541,0.95
3889,3860,0.51
3890,5726,0.38
3891,5959,0.34
3892,5037,0.42
3893,9777,0.29
3894,6602,0.44
3895,9741,0.45
3896,3623,0.47
3897,4733,0.38
3898,2547,0.95
3899,9374,0.44
3900,6290,0.34
3901,7982,0.38
3902,8617,0.35
3903,9037,0.43
3904,2677,0.77
3905,175,0.96
3906,9407,0.6
3907,6566,0.41
3908,6034,0.46
3909,7966,0.52
3910,2160,0.99
3911,9263,0.55
3912,7989,0.57
3913,6772,0.34
3914,7681,0.37
3915,8638,0.65
3916,7162,0.62
3917,10947,0.32
3918,4325,0.5
3919,2270,0.98
3920,8289,0.5
3921,670,0.98
3922,965,0.74
3923,8221,0.45
3924,5167,0.59
3925,255,0.98
3926,10713,0.66
3927,10870,0.45
3928,359,0.96
3929,6351,0.4
3930,1814,0.99
3931,8217,0.47
3932,145,0.97
3933,6881,0.61
3934,2954,0.99
3935,4083,0.54
3936,5989,0.54
3937,7563,0.38
3938,8303,0.37
3939,8149,0.45
3940,2267,0.79
3941,9083,0.42
3942,7163,0.7
3943,4721,0.53
3944,10117,0.27
3945,6605,0.22
3946,4696,0.33
3947,4269,0.5
3948,10282,0.49
3949,8697,0.5
3950,3161,0.32
3951,5121,0.37
3952,3904,0.26
3953,6042,0.25
3954,9113,0.5
3955,3284,0.38
3956,6413,0.55
3957,9756,0.51
3958,286,0.97
3959,3769,0.33
3960,6044,0.47
3961,4727,0.36
3962,4769,0.48
3963,2670,0.98
3964,1888,1.0
3965,6701,0.3
3966,4569,0.44
3967,2524,0.55
3968,4515,0.57
3969,3758,0.69
3970,10299,0.56
3971,7212,0.73
3972,2132,0.92
3973,8758,0.38
3974,972,0.94
3975,5880,0.42
3976,4868,0.32
3977,6285,0.35
3978,9280,0.24
3979,7358,0.45
3980,7963,0.44
3981,10451,0.49
3982,10988,0.48
3983,8531,0.55
3984,5020,0.57
3985,2164,0.95
3986,4947,0.52
3987,2758,0.96
3988,10628,0.18
3989,5290,0.4
3990,10942,0.48
3991,853,0.93
3992,3276,0.37
3993,1103,0.98
3994,7753,0.59
3995,8044,0.62
3996,3235,0.3
3997,4838,0.2
3998,10171,0.54
3999,9923,0.65
4000,8853,0.69
4001,2418,0.91
4002,1160,0.98
4003,1130,1.0
4004,987,0.92
4005,8728,0.43
4006,3204,0.4
4007,5775,0.49
4008,81,0.99
4009,7396,0.56
4010,7890,0.28
4011,2131,0.99
4012,7066,0.42
4013,6943,0.39
4014,5283,0.46
4015,460,0.94
4016,10699,0.52
4017,5093,0.33
4018,9771,0.52
4019,2299,0.92
4020,5910,0.59
4021,3676,0.4
4022,3917,0.45
4023,7224,0.35
4024,9139,0.65
4025,7668,0.48
4026,3823,0.31
4027,5300,0.58
4028,3278,0.36
4029,1227,0.96
4030,4106,0.39
4031,1392,0.67
4032,4835,0.41
4033,3424,0.23
4034,6483,0.32
4035,6946,0.41
4036,3621,0.43
4037,729,0.91
4038,3815,0.34
4039,5265,0.54
4040,10166,0.38
4041,2970,0.95
4042,675,0.75
4043,5546,0.36
4044,4702,0.3
4045,2843,0.94
4046,10388,0.45
4047,8417,0.42
4048,9160,0.46
4049,7227,0.21
4050,5046,0.58
4051,6861,0.53
4052,4352,0.27
4053,10991,0.77
4054,5453,0.62
4055,10885,0.68
4056,7695,0.41
4057,330,0.96
4058,4409,0.49
4059,8615,0.36
4060,10819,0.5
4061,8740,0.35
4062,2193,0.65
4063,1488,0.65
4064,2871,0.97
4065,4253,0.56
4066,597,0.97
4067,1554,0.78
4068,10477,0.76
4069,8893,0.59
4070,3605,0.67
4071,7201,0.53
4072,1366,0.62
4073,8724,0.54
4074,1265,0.98
4075,33,0.99
4076,9991,0.43
4077,7728,0.46
4078,833,0.73
4079,10509,0.29
4080,1537,1.0
4081,10816,0.4
4082,4651,0.33
4083,9354,0.15
4084,3785,0.64
4085,7456,0.44
4086,10099,0.38
4087,4174,0.52
4088,8021,0.65
4089,10421,0.57
4090,213,1.0
4091,7663,0.22
4092,4995,0.5
4093,5820,0.6
4094,350,0.97
4095,4108,0.25
4096,5373,0.44
4097,1301,0.97
4098,7433,0.31
4099,1348,0.93
4100,8992,0.24
4101,7302,0.41
4102,3077,0.76
4103,8522,0.48
4104,7637,0.41
4105,10127,0.44
4106,1012,0.92
4107,9707,0.41
4108,2602,0.97
4109,6738,0.49
4110,9565,0.27
4111,8608,0.61
4112,5468,0.45
4113,2906,0.98
4114,10466,0.4
4115,7467,0.49
4116,2918,0.96
4117,6218,0.38
4118,10435,0.63
4119,4800,0.56
4120,9428,0.48
4121,4294,0.4
4122,774,0.97
4123,10105,0.37
4124,807,0.95
4125,5548,0.48
4126,1835,0.95
4127,9492,0.33
4128,1106,0.97
4129,2431,0.96
4130,10715,0.41
4131,6275,0.48
4132,9373,0.45
4133,2311,0.92
4134,2005,0.88
4135,6427,0.35
4136,5169,0.24
4137,3572,0.46
4138,8287,0.49
4139,5379,0.33
4140,2538,0.98
4141,10206,0.44
4142,3031,0.94
4143,9719,0.56
4144,1461,0.94
4145,576,0.59
4146,9197,0.43
4147,14,0.95
4148,787,0.99
4149,7338,0.36
4150,2272,0.91
4151,2251,0.94
4152,5459,0.41
4153,6129,0.49
4154,762,0.98
4155,1507,0.97
4156,5611,0.63
4157,9392,0.41
4158,8916,0.39
4159,3271,0.47
4160,10262,0.55
4161,1518,0.91
4162,5515,0.59
4163,7648,0.53
4164,2626,0.97
4165,5072,0.43
4166,4224,0.39
4167,1070,0.93
4168,9647,0.59
4169,1758,0.98
4170,2313,0.93
4171,725,0.98
4172,820,0.92
4173,3668,0.33
4174,6373,0.58
4175,2067,0.71
4176,9289,0.65
4177,8162,0.32
4178,10854,0.46
4179,5365,0.34
4180,407,0.98
4181,10839,0.38
4182,3385,0.42
4183,2465,0.75
4184,7502,0.43
4185,10008,0.52
4186,3381,0.63
4187,6298,0.53
4188,8229,0.31
4189,2798,0.97
4190,6157,0.44
4191,5606,0.53
4192,5382,0.38
4193,8679,0.41
4194,4340,0.45
4195,8095,0.48
4196,8843,0.45
4197,6947,0.67
4198,9405,0.44
4199,5652,0.41
4200,6076,0.57
4201,3018,0.96
4202,9461,0.31
4203,10857,0.37
4204,6156,0.44
4205,2448,0.85
4206,3733,0.55
4207,843,0.96
4208,5590,0.43
4209,6687,0.5
4210,9267,0.4
4211,7763,0.35
4212,5471,0.52
4213,3773,0.73
4214,6640,0.38
4215,5632,0.45
4216,7555,0.46
4217,2616,0.64
4218,4730,0.33
4219,4222,0.25
4220,7299,0.61
4221,10920,0.53
4222,2360,0.98
4223,2187,0.95
4224,10725,0.53
4225,3337,0.34
4226,113,0.96
4227,9251,0.49
4228,4486,0.66
4229,6479,0.72
4230,4430,0.74
4231,3933,0.42
4232,6318,0.59
4233,7115,0.47
4234,4789,0.64
4235,5668,0.29
4236,8038,0.57
4237,7923,0.39
4238,4480,0.34
4239,452,0.97
4240,1861,0.72
4241,6229,0.59
4242,808,0.96
4243,7243,0.41
4244,7523,0.53
4245,8247,0.47
4246,162,0.96
4247,4290,0.56
4248,3911,0.54
4249,8795,0.78
4250,10346,0.62
4251,4275,0.37
4252,1406,0.92
4253,6198,0.59
4254,689,0.95
4255,10293,0.34
4256,3570,0.34
4257,83,0.99
4258,10687,0.44
4259,10622,0.44
4260,10809,0.67
4261,9001,0.31
4262,4886,0.4
4263,238,0.76
4264,10855,0.6
4265,4296,0.35
4266,509,0.97
4267,6612,0.58
4268,7441,0.48
4269,1274,0.98
4270,9314,0.46
4271,7816,0.65
4272,7152,0.26
4273,4062,0.37
4274,3429,0.4
4275,673,0.63
4276,8368,0.41
4277,9677,0.4
4278,323,0.98
4279,106,0.97
4280,4879,0.37
4281,2351,0.97
4282,9008,0.44
4283,7289,0.58
4284,10985,0.52
4285,8505,0.57
4286,1059,0.91
4287,5798,0.41
4288,3352,0.48
4289,4288,0.37
4290,6177,0.32
4291,8711,0.56
4292,5835,0.44
4293,10683,0.45
4294,1394,0.99
4295,3893,0.47
4296,1081,0.98
4297,8478,0.57
4298,9102,0.4
4299,3641,0.34
4300,2314,0.9
4301,8335,0.43
4302,7929,0.52
4303,366,0.98
4304,3444,0.39
4305,1957,0.98
4306,4227,0.56
4307,4280,0.34
4308,2347,0.97
4309,3846,0.4
4310,10880,0.48
4311,2916,0.97
4312,6451,0.45
4313,6039,0.43
4314,8712,0.52
4315,10153,0.48
4316,3634,0.25
4317,8555,0.46
4318,3326,0.35
4319,2797,0.97
4320,7901,0.46
4321,9779,0.47
4322,2302,0.94
4323,4632,0.31
4324,1138,0.96
4325,1532,0.99
4326,8569,0.18
4327,2307,0.96
4328,3338,0.39
